racer_id,form_win_3,form_top2_3,form_avg_rank_3,form_avg_st_3,form_win_5,form_top2_5,form_avg_rank_5,form_avg_st_5,form_win_10,form_top2_10,form_avg_rank_10,form_avg_st_10,form_trend_win,form_trend_rank,form_win_streak,form_no_win_streak
4431,0.0,0.3333333333333333,4.333333333333333,0.15000000000000002,0.0,0.6,3.4,0.132,0.2,0.6,2.9,0.16699999999999998,-0.2,1.4333333333333331,0,6
4432,0.0,0.3333333333333333,4.0,0.12333333333333334,0.0,0.4,4.0,0.134,0.0,0.2,4.1,0.13300000000000003,-0.16666666666666666,-0.09999999999999964,0,12
4433,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.12333333333333334,0.4,0.6,3.0,0.12800000000000003,0.2,0.4,3.5,0.146,0.23333333333333336,-0.8333333333333335,1,0
4434,0.3333333333333333,0.3333333333333333,4.333333333333333,0.14666666666666667,0.4,0.4,3.4,0.162,0.2,0.3,3.6,0.157,0.2,0.733333333333333,1,0
4435,0.0,0.0,4.666666666666667,0.16,0.0,0.0,5.0,0.15600000000000003,0.1,0.2,4.1,0.16199999999999998,-0.1,0.5666666666666673,0,9
4436,0.0,0.0,4.333333333333333,0.15666666666666668,0.0,0.2,3.8,0.154,0.1,0.4,3.5,0.139,-0.13333333333333333,0.833333333333333,0,7
4437,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.14,0.2,0.2,3.8,0.14,0.2,0.3,3.7,0.15699999999999997,-0.033333333333333326,-0.3666666666666667,1,0
4438,0.0,0.3333333333333333,3.3333333333333335,0.14666666666666667,0.2,0.6,2.6,0.128,0.3,0.6,2.5,0.12000000000000002,-0.06666666666666665,0.8333333333333335,0,4
4439,0.0,0.0,5.333333333333333,0.15,0.0,0.0,5.4,0.154,0.0,0.2,4.5,0.14899999999999997,-0.1,0.833333333333333,0,13
4440,0.0,0.0,4.333333333333333,0.15666666666666665,0.0,0.0,4.6,0.188,0.0,0.0,4.4,0.185,-0.06666666666666667,-0.06666666666666732,0,11
4441,0.0,0.3333333333333333,3.0,0.15,0.2,0.4,2.6,0.124,0.1,0.3,3.1,0.137,0.0,-0.10000000000000009,0,3
4442,0.0,0.0,5.0,0.18999999999999997,0.0,0.0,4.4,0.16399999999999998,0.2,0.2,3.8,0.149,-0.16666666666666666,1.2000000000000002,0,6
4443,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.18000000000000002,0.2,0.2,4.0,0.18,0.2,0.4,3.4,0.179,0.06666666666666668,0.2666666666666666,0,1
4444,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.14666666666666667,0.2,0.2,3.6,0.144,0.2,0.2,3.9,0.13,0.06666666666666668,-0.5666666666666664,1,0
4445,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.12333333333333334,0.2,0.4,3.6,0.11800000000000002,0.2,0.3,3.9,0.15000000000000005,-0.09999999999999998,-1.2333333333333334,0,2
4446,0.0,0.0,5.0,0.15333333333333335,0.2,0.2,4.4,0.134,0.2,0.4,3.3,0.121,-0.033333333333333326,1.7000000000000002,0,4
4447,0.3333333333333333,0.3333333333333333,4.0,0.17666666666666667,0.2,0.2,4.4,0.22600000000000003,0.2,0.3,3.6,0.21000000000000002,0.0,0.3999999999999999,0,2
4448,0.0,0.0,4.0,0.13,0.0,0.2,3.8,0.122,0.0,0.3,3.8,0.127,-0.06666666666666667,0.20000000000000018,0,15
4449,0.0,0.3333333333333333,3.6666666666666665,0.16,0.2,0.4,3.6,0.14,0.1,0.2,4.1,0.13899999999999996,0.06666666666666668,-0.4333333333333331,0,3
4450,0.0,0.0,4.666666666666667,0.19666666666666666,0.0,0.0,4.8,0.196,0.0,0.1,4.5,0.194,-0.13333333333333333,0.16666666666666696,0,10
4451,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.17666666666666667,0.4,0.4,3.0,0.2,0.3,0.4,3.3,0.172,0.16666666666666669,-0.9666666666666663,0,1
4452,0.3333333333333333,0.3333333333333333,3.0,0.15333333333333332,0.2,0.2,3.6,0.21200000000000005,0.2,0.3,3.4,0.202,0.06666666666666668,-0.3999999999999999,0,1
4453,0.0,0.0,4.333333333333333,0.14,0.2,0.2,3.6,0.13,0.1,0.1,3.6,0.127,0.0,0.733333333333333,0,4
4454,0.0,0.0,5.333333333333333,0.14666666666666664,0.0,0.0,5.0,0.15199999999999997,0.1,0.1,4.5,0.14,-0.23333333333333334,0.833333333333333,0,5
4455,0.0,0.0,4.333333333333333,0.19333333333333333,0.2,0.4,3.2,0.152,0.2,0.4,3.5,0.16099999999999998,0.0,0.833333333333333,0,4
4456,0.0,0.6666666666666666,3.0,0.09999999999999999,0.2,0.6,3.2,0.132,0.2,0.5,3.2,0.135,-0.09999999999999998,-0.20000000000000018,0,3
4457,0.0,0.0,4.0,0.17,0.2,0.2,3.6,0.16799999999999998,0.1,0.1,4.0,0.165,0.033333333333333354,0.0,0,3
4458,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.18000000000000002,0.4,0.4,2.8,0.17,0.2,0.4,2.9,0.14100000000000001,0.2,-0.2333333333333334,0,1
4459,0.3333333333333333,0.3333333333333333,3.0,0.11333333333333333,0.4,0.4,3.0,0.10999999999999999,0.3,0.3,3.6,0.13099999999999998,0.06666666666666671,-0.6000000000000001,0,2
4460,0.0,0.3333333333333333,3.3333333333333335,0.16666666666666666,0.0,0.2,3.8,0.154,0.0,0.2,3.8,0.151,-0.03333333333333333,-0.46666666666666634,0,19
4461,0.0,0.0,4.333333333333333,0.12,0.0,0.0,4.6,0.13799999999999998,0.0,0.0,4.5,0.15700000000000003,-0.03333333333333333,-0.16666666666666696,0,24
4462,0.0,0.0,5.333333333333333,0.17333333333333334,0.2,0.2,4.6,0.17800000000000002,0.1,0.2,4.3,0.15199999999999997,-0.06666666666666665,1.0333333333333332,0,3
4463,0.0,0.0,4.666666666666667,0.17666666666666667,0.0,0.2,4.0,0.17400000000000002,0.1,0.4,3.5,0.16199999999999998,-0.13333333333333333,1.166666666666667,0,6
4464,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.11666666666666665,0.2,0.2,3.6,0.148,0.2,0.2,3.5,0.18000000000000002,-0.16666666666666663,-0.16666666666666652,0,1
4465,0.0,0.3333333333333333,3.3333333333333335,0.13333333333333333,0.0,0.2,3.8,0.184,0.2,0.4,3.0,0.152,-0.2,0.3333333333333335,0,5
4466,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.12000000000000001,0.2,0.2,3.4,0.128,0.3,0.4,2.7,0.14500000000000002,0.0,-0.03333333333333366,0,2
4467,0.0,0.0,3.3333333333333335,0.13333333333333333,0.2,0.4,2.6,0.126,0.4,0.5,2.6,0.10300000000000001,-0.06666666666666665,0.7333333333333334,0,3
4468,0.0,0.3333333333333333,3.0,0.15000000000000002,0.0,0.2,3.4,0.138,0.2,0.3,3.3,0.14300000000000002,-0.16666666666666666,-0.2999999999999998,0,6
4469,0.6666666666666666,1.0,1.3333333333333333,0.12000000000000001,0.6,0.8,1.8,0.12200000000000003,0.3,0.6,2.6,0.132,0.43333333333333335,-1.2666666666666668,0,1
4470,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.16,0.2,0.4,3.0,0.182,0.2,0.4,2.9,0.19200000000000003,-0.033333333333333326,-0.2333333333333334,1,0
4471,0.6666666666666666,0.6666666666666666,2.0,0.12,0.8,0.8,1.6,0.122,0.5,0.8,1.8,0.15500000000000003,0.5,0.19999999999999996,1,0
4472,0.0,0.0,4.333333333333333,0.14666666666666667,0.0,0.0,4.2,0.152,0.1,0.2,3.8,0.152,-0.16666666666666666,0.5333333333333332,0,7
4473,0.0,0.3333333333333333,3.3333333333333335,0.16,0.2,0.4,3.2,0.16599999999999998,0.1,0.2,3.5,0.188,0.06666666666666668,-0.16666666666666652,0,3
4474,0.0,1.0,2.0,0.15666666666666665,0.4,1.0,1.6,0.172,0.3,0.7,2.5,0.15599999999999997,0.2,-0.5,0,3
4475,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.12666666666666668,0.2,0.2,3.6,0.152,0.3,0.3,3.2,0.148,0.033333333333333354,-0.5333333333333337,0,1
4476,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.18000000000000002,0.2,0.2,3.4,0.184,0.1,0.2,3.6,0.176,0.06666666666666668,0.06666666666666643,0,2
4477,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.20333333333333334,0.2,0.4,3.8,0.194,0.2,0.5,3.3,0.16599999999999998,0.0,0.3666666666666667,0,2
4478,0.3333333333333333,0.6666666666666666,3.0,0.13333333333333333,0.4,0.8,2.4,0.13399999999999998,0.3,0.6,2.6,0.125,0.2,0.3999999999999999,1,0
4479,0.3333333333333333,0.6666666666666666,2.0,0.11333333333333334,0.4,0.6,2.4,0.164,0.2,0.4,3.1,0.19,0.13333333333333336,-1.1,0,1
4480,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.16333333333333333,0.6,0.6,2.0,0.156,0.4,0.4,2.9,0.14700000000000002,0.3333333333333333,-0.2333333333333334,1,0
4481,0.3333333333333333,0.3333333333333333,3.0,0.17666666666666667,0.6,0.6,2.2,0.156,0.4,0.6,2.5,0.16399999999999998,0.43333333333333335,0.5,1,0
4482,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.14666666666666667,0.4,0.4,2.8,0.166,0.4,0.4,3.1,0.15299999999999997,0.10000000000000003,-0.43333333333333357,0,1
4483,0.6666666666666666,0.6666666666666666,2.0,0.15333333333333335,0.4,0.8,2.0,0.13,0.2,0.6,2.6,0.13399999999999998,0.16666666666666669,-0.6000000000000001,1,0
4484,0.6666666666666666,1.0,1.3333333333333333,0.16,0.4,0.8,2.4,0.176,0.2,0.6,3.0,0.18800000000000003,0.2666666666666667,-1.6666666666666667,2,0
4485,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.16333333333333333,0.2,0.2,3.8,0.18,0.1,0.4,3.2,0.182,0.06666666666666668,0.46666666666666634,0,2
4486,0.0,0.0,4.666666666666667,0.17333333333333334,0.0,0.2,3.8,0.19,0.0,0.1,4.1,0.174,-0.06666666666666667,0.5666666666666673,0,25
4487,0.0,0.3333333333333333,4.333333333333333,0.11333333333333333,0.0,0.4,4.2,0.11399999999999999,0.0,0.3,4.1,0.15,-0.13333333333333333,0.2333333333333334,0,15
4488,0.0,0.3333333333333333,4.666666666666667,0.14333333333333334,0.4,0.6,3.2,0.14200000000000002,0.3,0.5,3.0,0.16399999999999998,0.23333333333333336,1.666666666666667,0,3
4489,0.3333333333333333,0.3333333333333333,4.333333333333333,0.13333333333333333,0.2,0.4,4.0,0.138,0.2,0.3,3.7,0.149,0.06666666666666668,0.6333333333333329,0,2
4490,0.0,0.3333333333333333,3.6666666666666665,0.12,0.0,0.2,4.2,0.144,0.1,0.4,3.7,0.13599999999999998,-0.13333333333333333,-0.03333333333333366,0,8
4491,0.0,0.3333333333333333,4.0,0.22999999999999998,0.0,0.2,4.0,0.26,0.0,0.1,4.1,0.22400000000000003,-0.1,-0.09999999999999964,0,19
4492,0.0,0.0,4.666666666666667,0.15666666666666668,0.2,0.2,3.8,0.17400000000000002,0.2,0.2,3.8,0.165,-0.033333333333333326,0.8666666666666671,0,4
4493,0.3333333333333333,0.3333333333333333,3.0,0.15333333333333335,0.2,0.2,3.4,0.15599999999999997,0.2,0.3,3.5,0.154,-0.033333333333333326,-0.5,0,1
4494,0.0,0.0,4.0,0.17,0.2,0.4,3.0,0.164,0.2,0.3,3.0,0.154,0.0,1.0,0,3
4495,0.0,0.3333333333333333,3.6666666666666665,0.14333333333333334,0.0,0.2,4.2,0.15000000000000002,0.2,0.5,3.3,0.152,-0.16666666666666666,0.3666666666666667,0,6
4496,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.17,0.6,0.6,2.6,0.166,0.6,0.7,2.2,0.177,0.19999999999999996,1.4666666666666663,0,1
4497,0.0,0.0,4.333333333333333,0.13,0.2,0.2,3.8,0.136,0.3,0.4,3.1,0.15100000000000002,-0.09999999999999998,1.233333333333333,0,3
4498,0.0,0.0,6.0,0.17,0.0,0.0,5.4,0.174,0.1,0.2,4.4,0.16299999999999998,-0.23333333333333334,1.5999999999999996,0,8
4499,0.0,0.6666666666666666,2.6666666666666665,0.16,0.2,0.6,3.0,0.148,0.2,0.6,3.0,0.14100000000000001,0.06666666666666668,-0.3333333333333335,0,3
4500,0.0,0.3333333333333333,3.3333333333333335,0.16666666666666666,0.2,0.4,3.0,0.15000000000000002,0.5,0.6,2.4,0.137,-0.09999999999999998,0.9333333333333336,0,3
4501,0.0,0.0,5.0,0.15,0.0,0.2,4.4,0.162,0.1,0.3,3.8,0.16499999999999998,-0.16666666666666666,1.2000000000000002,0,5
4502,0.0,0.3333333333333333,3.6666666666666665,0.11333333333333334,0.0,0.4,3.2,0.10800000000000001,0.2,0.5,2.7,0.13199999999999998,-0.26666666666666666,0.9666666666666663,0,7
4503,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.16,0.4,0.4,3.0,0.15,0.3,0.4,3.1,0.13999999999999999,0.2,0.5666666666666664,1,0
4504,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.19666666666666668,0.4,0.4,3.0,0.182,0.4,0.5,2.9,0.16899999999999998,0.16666666666666669,0.43333333333333357,0,2
4505,0.3333333333333333,0.6666666666666666,2.0,0.20000000000000004,0.2,0.6,2.8,0.196,0.2,0.4,3.4,0.16999999999999998,0.06666666666666668,-1.4,0,1
4506,0.3333333333333333,0.6666666666666666,2.0,0.16666666666666666,0.2,0.6,2.8,0.188,0.3,0.5,2.5,0.179,-0.033333333333333326,-0.5,0,1
4507,0.0,0.3333333333333333,4.666666666666667,0.1566666666666667,0.0,0.2,4.6,0.158,0.0,0.3,3.9,0.146,-0.03333333333333333,0.766666666666667,0,14
4508,0.3333333333333333,0.6666666666666666,3.0,0.21333333333333335,0.2,0.4,3.4,0.21799999999999997,0.2,0.4,3.2,0.201,-0.06666666666666665,-0.20000000000000018,1,0
4509,0.6666666666666666,1.0,1.3333333333333333,0.13333333333333333,0.4,0.6,2.6,0.126,0.2,0.5,3.0,0.14,0.2,-1.6666666666666667,0,1
4510,0.0,0.0,4.333333333333333,0.15,0.0,0.0,5.0,0.156,0.0,0.0,4.8,0.15,-0.1,-0.4666666666666668,0,12
4511,0.0,0.0,3.6666666666666665,0.19000000000000003,0.0,0.0,3.4,0.202,0.0,0.2,3.5,0.172,-0.13333333333333333,0.16666666666666652,0,14
4512,0.0,0.3333333333333333,3.3333333333333335,0.13333333333333333,0.0,0.4,3.6,0.11600000000000002,0.0,0.2,4.1,0.145,-0.06666666666666667,-0.7666666666666662,0,22
4513,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.16,0.2,0.6,2.8,0.158,0.4,0.6,2.4,0.173,-0.09999999999999998,-0.06666666666666643,0,2
4514,0.6666666666666666,1.0,1.3333333333333333,0.14333333333333334,0.6,0.8,1.6,0.10600000000000001,0.5,0.6,2.3,0.15999999999999998,0.23333333333333334,-0.9666666666666666,0,1
4515,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.18000000000000002,0.4,0.4,3.0,0.194,0.3,0.5,2.9,0.181,0.10000000000000003,-0.5666666666666664,0,1
4516,0.3333333333333333,1.0,1.6666666666666667,0.16,0.2,0.6,2.6,0.162,0.4,0.6,2.3,0.14699999999999996,-0.06666666666666665,-0.6333333333333331,0,2
4517,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.15333333333333335,0.2,0.4,3.8,0.15200000000000002,0.1,0.2,3.7,0.13000000000000003,0.1,-0.03333333333333366,1,0
4518,0.0,0.0,5.666666666666667,0.14666666666666667,0.2,0.4,4.0,0.154,0.3,0.5,3.2,0.125,-0.16666666666666663,2.466666666666667,0,3
4519,0.0,0.0,3.0,0.1466666666666667,0.2,0.4,2.4,0.132,0.1,0.3,2.9,0.122,-0.033333333333333326,0.10000000000000009,0,4
4520,0.0,0.3333333333333333,3.0,0.17,0.0,0.2,3.4,0.16399999999999998,0.2,0.4,3.2,0.16099999999999998,-0.2,-0.20000000000000018,0,6
4521,0.6666666666666666,1.0,1.3333333333333333,0.17,0.4,0.6,2.0,0.16399999999999998,0.2,0.5,2.7,0.16399999999999998,0.2,-1.366666666666667,1,0
4522,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.16,0.2,0.4,3.0,0.16799999999999998,0.3,0.5,2.7,0.15900000000000003,-0.033333333333333326,0.6333333333333333,0,2
4523,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.10666666666666667,0.2,0.2,3.6,0.13,0.3,0.3,3.3,0.13,0.0,0.3666666666666667,0,2
4524,0.0,0.6666666666666666,2.6666666666666665,0.14333333333333334,0.0,0.6,2.8,0.16799999999999998,0.2,0.5,2.8,0.136,-0.16666666666666666,-0.1333333333333333,0,6
4525,0.0,0.3333333333333333,4.333333333333333,0.16,0.0,0.2,4.4,0.136,0.0,0.3,4.1,0.147,-0.1,0.2333333333333334,0,19
4526,0.6666666666666666,0.6666666666666666,2.0,0.1433333333333333,0.4,0.6,2.8,0.122,0.2,0.7,2.6,0.11200000000000002,0.16666666666666669,-0.6000000000000001,0,1
4527,0.0,0.0,4.666666666666667,0.14,0.0,0.0,4.4,0.176,0.1,0.2,3.7,0.155,-0.06666666666666667,0.9666666666666668,0,5
4528,0.0,0.6666666666666666,2.3333333333333335,0.21333333333333335,0.0,0.4,3.0,0.17,0.0,0.4,3.1,0.145,-0.1,-0.7666666666666666,0,12
4529,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.17333333333333334,0.4,0.6,2.6,0.148,0.3,0.4,3.1,0.171,0.13333333333333336,0.2333333333333334,1,0
4530,0.6666666666666666,0.6666666666666666,2.0,0.09333333333333334,0.4,0.4,3.0,0.138,0.2,0.3,3.4,0.133,0.2,-1.4,0,1
4531,0.0,0.0,3.6666666666666665,0.16,0.0,0.0,3.4,0.16199999999999998,0.0,0.2,3.8,0.159,-0.06666666666666667,-0.1333333333333333,0,18
4532,0.0,0.3333333333333333,4.333333333333333,0.12333333333333334,0.0,0.4,4.0,0.154,0.0,0.4,4.0,0.14899999999999997,-0.3,0.33333333333333304,0,10
4533,0.3333333333333333,1.0,1.6666666666666667,0.13999999999999999,0.4,1.0,1.6,0.132,0.3,0.7,2.6,0.15499999999999997,0.16666666666666669,-0.9333333333333333,0,1
4534,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.14,0.4,0.6,3.2,0.192,0.2,0.5,3.4,0.172,0.23333333333333336,-0.7333333333333334,2,0
4535,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.15,0.4,0.6,2.4,0.156,0.2,0.4,3.1,0.16000000000000003,0.23333333333333336,-0.7666666666666666,0,1
4536,0.0,0.3333333333333333,3.6666666666666665,0.18000000000000002,0.4,0.6,2.6,0.164,0.4,0.7,2.2,0.14500000000000002,0.2,1.4666666666666663,0,3
4537,0.0,0.0,5.333333333333333,0.11666666666666665,0.0,0.0,5.2,0.11000000000000001,0.1,0.2,4.2,0.13299999999999998,-0.13333333333333333,1.1333333333333329,0,6
4538,0.0,0.3333333333333333,3.3333333333333335,0.13333333333333333,0.4,0.6,2.4,0.148,0.5,0.7,2.0,0.14,0.10000000000000003,1.3333333333333335,0,3
4539,0.0,0.3333333333333333,4.0,0.15333333333333335,0.2,0.4,3.8,0.13999999999999999,0.1,0.4,4.0,0.119,0.033333333333333354,0.0,0,4
4540,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.15666666666666668,0.2,0.4,3.2,0.13999999999999999,0.1,0.3,3.3,0.144,0.1,0.03333333333333366,1,0
4541,0.0,0.0,4.333333333333333,0.16,0.0,0.2,3.8,0.166,0.1,0.3,3.8,0.16299999999999998,-0.13333333333333333,0.5333333333333332,0,8
4542,0.3333333333333333,0.6666666666666666,2.0,0.12666666666666668,0.2,0.6,2.2,0.128,0.1,0.3,3.6,0.12400000000000003,0.13333333333333336,-1.6,0,1
4543,0.0,0.3333333333333333,4.333333333333333,0.15666666666666668,0.2,0.4,3.6,0.146,0.1,0.4,3.6,0.145,0.0,0.733333333333333,0,4
4544,0.3333333333333333,0.6666666666666666,3.0,0.15,0.4,0.8,2.4,0.142,0.6,0.9,1.8,0.157,-0.06666666666666665,1.2,0,2
4545,0.0,0.3333333333333333,4.0,0.12,0.0,0.2,4.2,0.11200000000000002,0.1,0.2,3.5,0.141,-0.16666666666666666,0.5,0,9
4546,0.0,0.0,4.666666666666667,0.17333333333333334,0.2,0.2,3.8,0.174,0.2,0.3,3.6,0.174,0.06666666666666668,1.0666666666666669,0,4
4547,0.0,0.6666666666666666,2.3333333333333335,0.18000000000000002,0.0,0.4,3.6,0.18,0.1,0.7,2.7,0.185,-0.1,-0.3666666666666667,0,7
4548,0.3333333333333333,0.3333333333333333,3.0,0.14333333333333334,0.2,0.2,4.2,0.154,0.1,0.2,4.7,0.185,0.1,-1.7000000000000002,1,0
4549,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.20333333333333334,0.6,0.6,1.8,0.184,0.4,0.5,2.5,0.178,0.36666666666666664,-0.8333333333333333,0,1
4550,0.0,0.0,3.6666666666666665,0.14666666666666667,0.4,0.4,2.6,0.16,0.2,0.2,3.3,0.159,0.16666666666666669,0.3666666666666667,0,3
4551,0.0,0.0,6.0,0.16,0.0,0.0,5.8,0.15799999999999997,0.0,0.2,4.8,0.15,-0.16666666666666666,1.2000000000000002,0,10
4552,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.16,0.2,0.6,2.8,0.15000000000000002,0.1,0.3,3.4,0.15399999999999997,0.0,-0.7333333333333334,1,0
4553,0.0,0.3333333333333333,3.6666666666666665,0.13333333333333333,0.0,0.4,3.4,0.158,0.0,0.4,3.4,0.187,-0.13333333333333333,0.2666666666666666,0,18
4554,0.0,0.6666666666666666,3.3333333333333335,0.17,0.0,0.4,3.8,0.156,0.3,0.6,2.8,0.148,-0.16666666666666666,0.5333333333333337,0,6
4555,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.1366666666666667,0.2,0.2,4.2,0.142,0.1,0.3,3.9,0.139,0.033333333333333354,-0.2333333333333334,1,0
4556,0.0,0.3333333333333333,4.0,0.16333333333333333,0.0,0.4,3.8,0.152,0.1,0.5,3.0,0.15699999999999997,-0.2,1.0,0,5
4557,0.3333333333333333,0.3333333333333333,4.0,0.16666666666666666,0.4,0.4,3.6,0.162,0.2,0.3,3.7,0.17099999999999999,0.16666666666666669,0.2999999999999998,0,2
4558,0.0,0.3333333333333333,3.6666666666666665,0.15333333333333332,0.2,0.6,2.8,0.15999999999999998,0.3,0.5,3.2,0.16,0.0,0.46666666666666634,0,3
4559,0.0,0.3333333333333333,3.3333333333333335,0.1366666666666667,0.0,0.2,4.4,0.136,0.0,0.2,4.3,0.146,-0.03333333333333333,-0.9666666666666663,0,25
4560,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.17,0.4,0.4,3.0,0.162,0.5,0.6,2.4,0.153,0.0,1.2666666666666666,0,1
4561,0.0,0.0,4.333333333333333,0.15333333333333332,0.2,0.2,3.4,0.136,0.4,0.4,3.0,0.15399999999999997,-0.09999999999999998,1.333333333333333,0,4
4562,0.3333333333333333,0.6666666666666666,2.0,0.17333333333333334,0.2,0.6,2.6,0.21200000000000002,0.1,0.3,3.1,0.20600000000000002,0.1,-1.1,0,1
4563,0.0,0.3333333333333333,4.333333333333333,0.16333333333333333,0.0,0.2,4.0,0.158,0.0,0.2,4.1,0.143,-0.16666666666666666,0.2333333333333334,0,12
4564,0.0,0.3333333333333333,4.666666666666667,0.18333333333333335,0.0,0.4,4.4,0.194,0.1,0.4,3.7,0.176,-0.16666666666666666,0.9666666666666668,0,7
4565,0.0,0.0,4.666666666666667,0.22333333333333336,0.0,0.0,4.0,0.188,0.1,0.1,3.8,0.187,-0.2,0.8666666666666671,0,9
4566,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.18333333333333335,0.2,0.6,2.8,0.16799999999999998,0.2,0.4,3.6,0.177,0.0,-1.2666666666666666,0,2
4567,0.0,0.0,4.333333333333333,0.16333333333333333,0.0,0.0,4.2,0.16799999999999998,0.0,0.1,4.0,0.23500000000000001,-0.13333333333333333,0.33333333333333304,0,20
4568,0.3333333333333333,0.3333333333333333,3.0,0.11,0.6,0.6,2.2,0.132,0.5,0.5,2.4,0.13500000000000004,0.36666666666666664,0.6000000000000001,0,1
4569,0.3333333333333333,0.6666666666666666,2.0,0.14,0.2,0.4,2.6,0.12999999999999998,0.1,0.4,3.0,0.136,0.06666666666666668,-1.0,0,2
4570,0.6666666666666666,1.0,1.3333333333333333,0.16666666666666666,0.4,0.8,2.2,0.18400000000000002,0.3,0.6,2.6,0.185,0.30000000000000004,-1.2666666666666668,1,0
4571,0.0,0.3333333333333333,3.3333333333333335,0.18666666666666668,0.4,0.6,2.4,0.184,0.6,0.7,2.1,0.15499999999999997,0.03333333333333338,1.2333333333333334,0,3
4572,0.0,0.6666666666666666,3.0,0.11666666666666665,0.0,0.4,3.6,0.122,0.0,0.3,3.7,0.13600000000000004,-0.1,-0.7000000000000002,0,14
4573,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.17666666666666667,0.2,0.2,3.2,0.156,0.3,0.4,2.6,0.16999999999999998,-0.1333333333333333,0.7333333333333334,0,1
4574,1.0,1.0,1.0,0.15333333333333335,0.6,0.8,1.6,0.16,0.5,0.6,2.2,0.16999999999999998,0.43333333333333335,-1.2000000000000002,3,0
4575,0.0,0.3333333333333333,3.3333333333333335,0.17,0.0,0.4,3.0,0.18600000000000003,0.0,0.4,3.0,0.15899999999999997,-0.06666666666666667,0.3333333333333335,0,10
4576,0.0,0.3333333333333333,4.0,0.17666666666666667,0.0,0.4,4.0,0.164,0.0,0.4,3.9,0.16799999999999998,-0.16666666666666666,0.10000000000000009,0,10
4577,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.15,0.4,0.4,3.2,0.138,0.3,0.4,3.4,0.135,0.2,0.2666666666666666,1,0
4578,0.0,0.3333333333333333,4.666666666666667,0.13,0.0,0.4,4.0,0.154,0.0,0.4,4.0,0.166,-0.16666666666666666,0.666666666666667,0,10
4579,0.0,0.0,5.666666666666667,0.12,0.0,0.4,4.2,0.098,0.2,0.4,3.5,0.12800000000000003,-0.16666666666666666,2.166666666666667,0,5
4580,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.17,0.2,0.2,3.4,0.182,0.1,0.3,3.3,0.16599999999999998,0.1,-0.6333333333333333,1,0
4581,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.13,0.2,0.6,3.0,0.122,0.1,0.5,3.3,0.133,0.0,0.3666666666666667,0,2
4582,0.0,0.3333333333333333,3.3333333333333335,0.18666666666666668,0.0,0.2,3.2,0.184,0.1,0.3,3.5,0.176,-0.03333333333333333,-0.16666666666666652,0,7
4583,0.0,0.3333333333333333,3.3333333333333335,0.18000000000000002,0.0,0.2,4.2,0.198,0.0,0.1,4.2,0.168,0.0,-0.8666666666666667,0,56
4584,0.0,0.0,5.0,0.15,0.0,0.2,4.4,0.146,0.0,0.1,4.4,0.13499999999999998,-0.1,0.5999999999999996,0,10
4585,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.1366666666666667,0.2,0.2,3.8,0.148,0.1,0.3,3.7,0.15100000000000002,0.1,-0.03333333333333366,0,2
4586,0.0,0.3333333333333333,3.3333333333333335,0.1466666666666667,0.0,0.2,3.6,0.182,0.0,0.3,3.3,0.14100000000000001,-0.1,0.03333333333333366,0,13
4587,0.0,0.0,5.333333333333333,0.15,0.0,0.0,4.8,0.13,0.1,0.2,4.0,0.15699999999999997,-0.3,1.333333333333333,0,5
